BY_IN000,0.02473555102457744
BY_IN001,-0.04218290014869714
BY_IN002,0.022558912486187493
BY_IN003,-0.011602917847836626
BY_IN004,0.006883627934986568
BY_IN005,0.004905099037696777
BY_IN006,0.017698080043403955
BY_IN007,0.009761007350541372
BY_IN008,-0.014675819900714962
BY_IN009,0.0009262658304453196
BY_IN010,0.006838979566956242
BY_IN011,0.018652020262422957
BY_IN012,-0.022226409605401058
BY_IN013,0.015577879760508968
BY_IN014,-0.018373559764404315
BY_IN015,-0.004351235303872662
BY_IN016,-0.013857319365157604
BY_IN017,0.009250455882339472
BY_IN018,0.047780021931965816
BY_IN019,0.02400419244339635
BY_IN020,-0.006232625152351454
BY_IN021,-0.010780783034795464
BY_IN022,0.030668338165094778
BY_IN023,-0.008733693151647601
BY_IN024,-0.08048140033637795
BY_IN025,0.17329604354954373
BY_IN026,0.008407602055816246
BY_IN027,0.00429455456956587
BY_IN028,0.020578119926360546
BY_IN029,-0.011098209955500015
BY_IN030,-0.04579870947288858
BY_IN031,0.040679620604214664
BY_IN032,0.0258703884208206
BY_IN033,-0.037685986985290534
BY_IN034,0.04051874216847212
BY_IN035,-0.03335361829930097
BY_IN036,-0.013114313982463231
BY_IN037,-0.024998371875623242
BY_IN038,-0.012830718118411527
BY_IN039,0.004036518956683977
BY_IN040,-0.02086541237421142
BY_IN041,0.008542059229275973
BY_IN042,-0.0013776045604412682
BY_IN043,-0.03245167917171933
BY_IN044,-0.0013087289668776373
BY_IN045,0.10787240286064034
BY_IN046,0.07039843633911945
BY_IN047,-0.029005318963437464
BY_IN048,0.022648470278789457
BY_IN049,0.03165087703686804
BY_IN050,0.032657576526015704
BY_IN051,-0.04093392898118062
BY_IN052,0.009158290921129856
BY_IN053,-0.011158623178871084
BY_IN054,-0.01753837940277952
BY_IN055,-0.05207582792280105
BY_IN056,0.00966482925325197
BY_IN057,-0.0052928799388434
BY_IN058,-0.0180577279262007
BY_IN059,0.07375626835131213
BY_IN060,0.004686647760620027
BY_IN061,0.14557006723272925
BY_IN062,-0.04632996071665389
BY_IN063,-0.01489643112887127
BY_IN064,0.0052175779603375804
BY_IN065,0.060201181202366776
BY_IN066,-0.06795518831571357
BY_IN067,0.016781258075547947
BY_IN068,-0.021587677818699438
BY_IN069,-0.00524111853905236
BY_IN070,-0.02857245302855927
BY_IN071,-0.00997481284042375
BY_IN072,-0.01508764849278701
BY_IN073,0.008444078331739827
BY_IN074,-0.008580861611238678
BY_IN075,-0.028191495083725048
BY_IN076,0.0345406114575956
BY_IN077,0.022044619132748248
BY_IN078,0.0669711802679135
BY_IN079,0.03354085695056872
BY_IN080,0.08163093467775584
BY_IN081,-0.0205986157725239
BY_IN082,0.006397327922291148
BY_IN083,-0.02746075915895685
BY_IN084,0.025574196832059616
BY_IN085,-0.03222695937251851
BY_IN086,-0.017743268623407783
BY_IN087,0.01769755140278465
BY_IN088,-0.01911657095774895
BY_IN089,-0.01131454790420414
BY_IN090,0.004532249129581171
BY_IN091,-0.006205974377643848
BY_IN092,-0.044442529920744565
BY_IN093,-0.02676211272523358
BY_IN094,-0.004300749587109767
BY_IN095,0.07647735044049879
BY_IN096,0.038237044178491136
BY_IN097,-0.002228621257631123
BY_IN098,0.005582230248670871
BY_IN099,0.012295507672691592
BY_IN100,-0.041168082572784585
BY_IN101,0.029399467275198793
BY_IN102,0.00435072654811756
BY_IN103,0.03872068375445268
BY_IN104,-0.04361530559242761
BY_IN105,0.01820826420007754
BY_IN106,-0.006641554026283532
BY_IN107,0.0032807963150260485
BY_IN108,-0.01759910420748568
BY_IN109,0.014699368636747069
BY_IN110,-0.00470202360537113
BY_IN111,0.006900526541063868
BY_IN112,0.0008629096073150505
BY_IN113,-0.01739857673000005
BY_IN114,-0.0012206500354643177
BY_IN115,-0.015673060607811075
BY_IN116,0.0040338184394359345
BY_IN117,0.0048581568668237705
BY_IN118,0.014123459571166836
BY_IN119,-0.032174468252222525
BY_IN120,0.005807195957763681
BY_IN121,0.013005571458381469
BY_IN122,-0.01058938161627335
BY_IN123,0.009694775605227838
BY_IN124,0.012371121539883012
BY_IN125,0.0091666817916996
BY_IN126,0.0065986665965237215
BY_IN127,-0.03247861267551152
BY_IN128,0.017185773255007288
BY_IN129,-0.005825085995313035
BY_IN130,0.03536649856576462
BY_IN131,-0.026634735567527948
BY_IN132,0.022520004875499898
BY_IN133,-0.01015794219344492
BY_IN134,-0.010398019114052302
BY_IN135,-0.0021885860495488704
BY_IN136,-0.023938439919182562
BY_IN137,-0.02518346222740663
BY_IN138,0.002239669594935665
BY_IN139,0.002191838683920045
BY_IN140,0.03313786960251876
BY_IN141,0.004401868251428518
BY_IN142,0.013785780829505092
BY_IN143,0.0073387207719053035
BY_IN144,0.034648982258766954
BY_IN145,0.010730705711098387
BY_IN146,0.007298075828514841
BY_IN147,0.009022557656195623
BY_INDIAN,-0.02458730069820879
BY_INF00,-0.03574210234154999
BY_INF01,-0.017217914052448813
BY_INF02,-0.03898804857394275
BY_INF03,0.005963560209960907
BY_INF04,0.02060934127845028
BY_INF05,-0.010623738547532045
BY_INF06,-0.006519517828350073
BY_INF07,-0.026321961095416457
BY_INF08,0.0003835577389135114
BY_INF09,0.002555019956960039
BY_INF10,-2.682998561775299e-06
BY_INF11,0.006082399130725216
BY_INF12,0.03187596942207653
BY_INF13,0.0010530799932742822
BY_INF14,0.01361073419136096
BY_INF15,-0.015188364628061312
BY_INF16,0.0021853386192376865
BY_INF17,0.0013919376100047294
BY_INF18,-0.0003135874225608192
BY_INF19,0.023659776156534706
BY_INF20,0.002914932902092304
BY_INF21,-0.013610399848274874
BY_INF22,-0.021573536101144812
BY_INF23,-0.005167059290328518
BY_INF24,-0.003285189732017448
BY_INF25,0.03824784590735722
BY_INF26,0.024603147202287106
BY_INF27,-0.020746658969014536
BY_INF28,0.04021185503203013
BY_INF29,-0.0015185273119087156
BY_INF30,-0.02796971860196
BY_INF31,-0.010477274151140964
BY_INF32,0.0010994227830117681
BY_INF33,-0.018315299895348042
BY_INF34,-0.037337305459994925
BY_INF35,-0.024188346369414537
BY_INF36,0.013851287297172245
BY_INF37,-0.0347505237557984
BY_INF38,0.017913297851027486
BY_INF39,-0.010054738693302449
BY_INF40,-0.014817066540385025
BY_INF41,0.0067568771620216414
